question,answer
Điều 292 bộ luật dân sự,"Biện pháp bảo đảm thực hiện nghĩa vụ Các biện pháp bảo đảm thực hiện nghĩa vụ bao gồm: 1 Cầm cố tài sản 2 Thế chấp tài sản 3 Đặt cọc 4 Ký cược 5 Ký quỹ 6 Bảo lưu quyền sở hữu 7 Bảo lãnh 8 Tín chấp 9 Cầm giữ tài sản"
Điều 293 bộ luật dân sự,"Phạm vi nghĩa vụ được bảo đảm 1 Nghĩa vụ có thể được bảo đảm một phần hoặc toàn bộ theo thỏa thuận hoặc theo quy định của pháp luật; nếu không có thỏa thuận và pháp luật không quy định phạm vi bảo đảm thì nghĩa vụ coi như được bảo đảm toàn bộ, kể cả nghĩa vụ trả lãi, tiền phạt và bồi thường thiệt hại 2 Nghĩa vụ được bảo đảm có thể là nghĩa vụ hiện tại, nghĩa vụ trong tương lai hoặc nghĩa vụ có điều kiện 3 Trường hợp bảo đảm nghĩa vụ trong tương lai thì nghĩa vụ được hình thành trong thời hạn bảo đảm là nghĩa vụ được bảo đảm, trừ trường hợp có thỏa thuận khác"
Điều 294 bộ luật dân sự,"Bảo đảm thực hiện nghĩa vụ trong tương lai 1 Trường hợp bảo đảm thực hiện nghĩa vụ trong tương lai, các bên có quyền thỏa thuận cụ thể về phạm vi nghĩa vụ được bảo đảm và thời hạn thực hiện nghĩa vụ được bảo đảm, trừ trường hợp pháp luật có quy định khác 2 Khi nghĩa vụ trong tương lai được hình thành, các bên không phải xác lập lại biện pháp bảo đảm đối với nghĩa vụ đó"
Điều 295 bộ luật dân sự,"Tài sản bảo đảm 1 Tài sản bảo đảm phải thuộc quyền sở hữu của bên bảo đảm, trừ trường hợp cầm giữ tài sản, bảo lưu quyền sở hữu 2 Tài sản bảo đảm có thể được mô tả chung, nhưng phải xác định được 3 Tài sản bảo đảm có thể là tài sản hiện có hoặc tài sản hình thành trong tương lai 4 Giá trị của tài sản bảo đảm có thể lớn hơn, bằng hoặc nhỏ hơn giá trị nghĩa vụ được bảo đảm"
Điều 296 bộ luật dân sự,"Một tài sản dùng để bảo đảm thực hiện nhiều nghĩa vụ 1 Một tài sản có thể được dùng để bảo đảm thực hiện nhiều nghĩa vụ, nếu có giá trị tại thời điểm xác lập giao dịch bảo đảm lớn hơn tổng giá trị các nghĩa vụ được bảo đảm, trừ trường hợp có thỏa thuận khác hoặc pháp luật có quy định khác 2 Trường hợp một tài sản được bảo đảm thực hiện nhiều nghĩa vụ thì bên bảo đảm phải thông báo cho bên nhận bảo đảm sau biết về việc tài sản bảo đảm đang được dùng để bảo đảm thực hiện nghĩa vụ khác Mỗi lần bảo đảm phải được lập thành văn bản 3 Trường hợp phải xử lý tài sản để thực hiện một nghĩa vụ đến hạn thì các nghĩa vụ khác tuy chưa đến hạn đều được coi là đến hạn và tất cả các bên cùng nhận bảo đảm đều được tham gia xử lý tài sản Bên nhận bảo đảm đã thông báo về việc xử lý tài sản có trách nhiệm xử lý tài sản, nếu các bên cùng nhận bảo đảm không có thỏa thuận khác Trường hợp các bên muốn tiếp tục thực hiện các nghĩa vụ chưa đến hạn thì có thể thỏa thuận về việc bên bảo đảm dùng tài sản khác để bảo đảm việc thực hiện các nghĩa vụ chưa đến hạn"
Điều 297 bộ luật dân sự,"Hiệu lực đối kháng với người thứ ba 1 Biện pháp bảo đảm phát sinh hiệu lực đối kháng với người thứ ba từ khi đăng ký biện pháp bảo đảm hoặc bên nhận bảo đảm nắm giữ hoặc chiếm giữ tài sản bảo đảm 2 Khi biện pháp bảo đảm phát sinh hiệu lực đối kháng với người thứ ba thì bên nhận bảo đảm được quyền truy đòi tài sản bảo đảm và được quyền thanh toán theo quy định tại điều 308 của Bộ luật này và luật khác có liên quan"
Điều 298 bộ luật dân sự,"Đăng ký biện pháp bảo đảm 1 Biện pháp bảo đảm được đăng ký theo thỏa thuận hoặc theo quy định của luật Việc đăng ký là điều kiện để giao dịch bảo đảm có hiệu lực chỉ trong trường hợp luật có quy định 2 Trường hợp được đăng ký thì biện pháp bảo đảm phát sinh hiệu lực đối kháng với người thứ ba kể từ thời điểm đăng ký 3 Việc đăng ký biện pháp bảo đảm được thực hiện theo quy định của pháp luật về đăng ký biện pháp bảo đảm"
Điều 299 bộ luật dân sự,"Các trường hợp xử lý tài sản bảo đảm 1 Đến hạn thực hiện nghĩa vụ được bảo đảm mà bên có nghĩa vụ không thực hiện hoặc thực hiện không đúng nghĩa vụ 2 Bên có nghĩa vụ phải thực hiện nghĩa vụ được bảo đảm trước thời hạn do vi phạm nghĩa vụ theo thỏa thuận hoặc theo quy định của luật 3 Trường hợp khác do các bên thỏa thuận hoặc luật có quy định"
Điều 300 bộ luật dân sự,"Thông báo về việc xử lý tài sản bảo đảm 1 Trước khi xử lý tài sản bảo đảm, bên nhận bảo đảm phải thông báo bằng văn bản trong một thời hạn hợp lý về việc xử lý tài sản bảo đảm cho bên bảo đảm và các bên cùng nhận bảo đảm khác Đối với tài sản bảo đảm có nguy cơ bị hư hỏng dẫn đến bị giảm sút giá trị hoặc mất toàn bộ giá trị thì bên nhận bảo đảm có quyền xử lý ngay, đồng thời phải thông báo cho bên bảo đảm và các bên nhận bảo đảm khác về việc xử lý tài sản đó 2 Trường hợp bên nhận bảo đảm không thông báo về việc xử lý tài sản bảo đảm theo quy định tại khoản 1 Điều này mà gây thiệt hại thì phải bồi thường cho bên bảo đảm, các bên cùng nhận bảo đảm khác"
Điều 301 bộ luật dân sự,"Giao tài sản bảo đảm để xử lý Người đang giữ tài sản bảo đảm có nghĩa vụ giao tài sản bảo đảm cho bên nhận bảo đảm để xử lý khi thuộc một trong các trường hợp quy định tại điều 299 của Bộ luật này Trường hợp người đang giữ tài sản không giao tài sản thì bên nhận bảo đảm có quyền yêu cầu Tòa án giải quyết, trừ trường hợp luật liên quan có quy định khác"
Điều 302 bộ luật dân sự,"Quyền nhận lại tài sản bảo đảm Trước thời điểm xử lý tài sản bảo đảm mà bên bảo đảm thực hiện đầy đủ nghĩa vụ của mình đối với bên nhận bảo đảm và thanh toán chi phí phát sinh do việc chậm thực hiện nghĩa vụ thì có quyền nhận lại tài sản đó, trừ trường hợp luật có quy định khác"
Điều 303 bộ luật dân sự,"Phương thức xử lý tài sản cầm cố, thế chấp 1 Bên bảo đảm và bên nhận bảo đảm có quyền thỏa thuận một trong các phương thức xử lý tài sản cầm cố, thế chấp sau đây: a Bán đấu giá tài sản; b Bên nhận bảo đảm tự bán tài sản; c Bên nhận bảo đảm nhận chính tài sản để thay thế cho việc thực hiện nghĩa vụ của bên bảo đảm; d Phương thức khác 2 Trường hợp không có thỏa thuận về phương thức xử lý tài sản bảo đảm theo quy định tại khoản 1 Điều này thì tài sản được bán đấu giá, trừ trường hợp luật có quy định khác"
Điều 304 bộ luật dân sự,"Bán tài sản cầm cố, thế chấp 1 Việc bán đấu giá tài sản cầm cố, thế chấp được thực hiện theo quy định của pháp luật về bán đấu giá tài sản 2 Việc tự bán tài sản cầm cố, thế chấp của bên nhận bảo đảm được thực hiện theo quy định về bán tài sản trong Bộ luật này và quy định sau đây: a Việc thanh toán số tiền có được từ việc xử lý tài sản được thực hiện theo quy định tại điều 307 của Bộ luật này; b Sau khi có kết quả bán tài sản thì chủ sở hữu tài sản và bên có quyền xử lý tài sản phải thực hiện các thủ tục theo quy định của pháp luật để chuyển quyền sở hữu tài sản cho bên mua tài sản"
Điều 305 bộ luật dân sự,"Nhận chính tài sản bảo đảm để thay thế cho việc thực hiện nghĩa vụ của bên bảo đảm 1 Bên nhận bảo đảm được quyền nhận chính tài sản bảo đảm để thay thế cho việc thực hiện nghĩa vụ của bên bảo đảm nếu có thỏa thuận khi xác lập giao dịch bảo đảm 2 Trường hợp không có thỏa thuận theo quy định tại khoản 1 Điều này thì bên nhận bảo đảm chỉ được nhận chính tài sản bảo đảm để thay thế cho việc thực hiện nghĩa vụ khi bên bảo đảm đồng ý bằng văn bản 3 Trường hợp giá trị của tài sản bảo đảm lớn hơn giá trị của nghĩa vụ được bảo đảm thì bên nhận bảo đảm phải thanh toán số tiền chênh lệch đó cho bên bảo đảm; trường hợp giá trị tài sản bảo đảm nhỏ hơn giá trị của nghĩa vụ được bảo đảm thì phần nghĩa vụ chưa được thanh toán trở thành nghĩa vụ không có bảo đảm 4 Bên bảo đảm có nghĩa vụ thực hiện các thủ tục chuyển quyền sở hữu tài sản cho bên nhận bảo đảm theo quy định của pháp luật"
Điều 306 bộ luật dân sự,"Định giá tài sản bảo đảm 1 Bên bảo đảm và bên nhận bảo đảm có quyền thỏa thuận về giá tài sản bảo đảm hoặc định giá thông qua tổ chức định giá tài sản khi xử lý tài sản bảo đảm Trường hợp không có thỏa thuận thì tài sản được định giá thông qua tổ chức định giá tài sản 2 Việc định giá tài sản bảo đảm phải bảo đảm khách quan, phù hợp với giá thị trường 3 Tổ chức định giá phải bồi thường thiệt hại nếu có hành vi trái pháp luật mà gây thiệt hại cho bên bảo đảm, bên nhận bảo đảm trong quá trình định giá tài sản bảo đảm"
